material_id,formula,predicted_bandgap,period,electronegativity,covalent_radius,valence_electrons,ionization_energy,electron_affinity,atomic_volume,bond_length,bond_angle
180051,Cs8 Rb4 Bi4 F24,4.872,3.5,2.717,117.5,5.0,2.1750000000000016,2.5080000000000013,22.14473133800257,3.069752083664987,71.92936845950759
180052,Rb8 Na4 Bi4 F24,5.237,3.1,2.756,105.0,5.0,2.1890000000000014,2.5080000000000013,17.375065257099195,2.8806352421659667,71.51728464894187
180061,Ba8 U4 Fe4 O24,2.42,3.5,2.678,100.0,5.0,2.077000000000001,0.9074978999999997,14.77406837125991,2.712058543809301,71.30576168979474
180074,Nd6 Al6 O18,4.604,3.0,2.6779999999999995,90.0,4.6,2.092000000000001,1.4679999999999995,10.594468756502142,2.418944706698782,70.83474907387875
180088,Rb8 Na4 Mo4 F24,2.246,3.0,2.795,105.0,5.1,2.1890000000000014,2.5080000000000013,15.288310633245718,2.7425906254239565,71.71573963409627
180097,Ba8 Mg4 U4 O24,3.649,3.4,2.639,102.5,4.4,2.077000000000001,0.8674978999999997,14.770540523094407,2.7385740956250055,71.3771864496941
180098,Na2 Ta2 O6,2.505,3.0,2.5999999999999996,90.0,4.8,2.0940000000000003,1.022,11.934060937613344,2.700110702346813,62.01347261079661
180107,K8 Na4 Tl4 F24,4.089,2.9,2.756,100.0,4.8,2.1720000000000015,2.5080000000000013,15.664135517441517,2.790819309933938,71.85304980257497
180108,K8 Na4 Y4 F24,6.846,2.8,2.7169999999999996,102.5,4.8,2.1720000000000015,2.434000000000001,15.842674242424598,2.80224974846085,70.97132124267661
180109,Cs8 Na4 Tl4 F24,4.016,3.3,2.756,110.0,4.8,2.1720000000000015,2.5080000000000013,17.355641463640215,2.8777484770248436,71.56840724441417
180135,Cs8 Na4 U4 Cl24,4.996,4.0,2.2879999999999994,142.5,4.7,2.016000000000001,2.467497900000001,32.87983385349183,3.574014778855671,72.625001590338
180136,Ba8 U4 Mn4 O24,2.244,3.5,2.678,100.0,4.9,2.077000000000001,0.8574978999999997,15.282324349142675,2.761954610704302,71.22104559555166
180137,K4 Rb8 Rh4 F24,2.244,3.1,2.7939999999999996,107.5,5.4,2.1750000000000016,2.583000000000001,16.818314448632325,2.7758082629038987,71.3473463846492
180138,Na4 Tl8 Rh4 F24,2.016,3.2,3.067,87.5,5.8,2.2490000000000014,2.583000000000001,14.765313158349603,2.696564590503729,70.883567961939
180174,Ba8 Nd4 Sb4 O24,4.188,3.5,2.639,102.5,4.7,2.0970000000000004,1.2459999999999993,15.844987288774982,2.742454608332963,72.58216070291186
180177,Ba8 Tb4 Sb4 O24,4.003,3.5,2.6599999999999997,102.5,4.7,2.0970000000000004,1.1719999999999995,15.15928338125382,2.715587359595488,71.00227217511436
180178,Ba8 Er4 Sb4 O24,3.752,3.5,2.678,102.5,4.7,2.0970000000000004,1.0561999999999996,14.849321689836042,2.703159258348594,71.68197668410666
180181,Ta6 Ag6 O18,2.053,3.4,2.834,85.0,6.8,2.160000000000001,1.1719999999999997,12.180292141307568,2.5422184137200134,67.5569839919824
180182,Ta6 Ag6 O18,2.054,3.4,2.834,85.0,6.8,2.160000000000001,1.1719999999999997,12.164315019059346,2.5412261441873367,69.23974964356009
180183,K4 Rb8 Fe4 F24,1.611,3.0,2.717,107.5,5.3,2.1750000000000016,2.434000000000001,16.65001291923672,2.7505410266954895,72.84084438767582
180187,K4 Rb8 Ni4 F24,1.028,3.0,2.7560000000000002,105.0,5.5,2.1750000000000016,2.583000000000001,15.82737396752574,2.6941477729403767,71.27214258774092
180227,Cs2 I2 O6,2.777,3.4,2.832,105.0,5.2,2.1480000000000006,1.766,19.736529708655233,3.060868567620541,62.317467699424434
180368,Ge4 H12 Cl4,4.642,2.0,2.2919999999999994,60.0,2.8,2.290000000000001,1.4660000000000002,15.899996863440744,2.674099852801916,65.77741877307297
180381,Cs2 Sn2 I6,0.714,5.2,2.21,155.0,5.2,1.922,2.658,48.84716484322538,4.306694353345799,62.68616276472663
180394,Ba8 Y4 Bi4 O24,2.291,3.5,2.639,102.5,4.8,2.077000000000001,0.9479999999999997,15.970092881356203,2.78796240036167,72.42321587973858
180430,Mg4 Te4 Pb8 O24,2.604,3.2,2.834,87.5,5.2,2.1800000000000006,1.2049999999999996,12.716737990735979,2.580555634169502,72.0150729048016
180468,Cs8 K4 Fe4 F24,1.769,3.2,2.717,112.5,5.3,2.1750000000000016,2.434000000000001,17.61289247883607,2.7938450576243037,70.84197929777515
180482,Ba8 Dy4 Sb4 O24,3.838,3.5,2.678,102.5,4.7,2.0970000000000004,1.0969999999999995,15.050204618800313,2.711322957065332,70.88037187766534
180498,La6 Cr6 O18,2.077,3.2,2.6779999999999995,90.0,5.2,2.126000000000001,1.1699999999999995,11.868762135064781,2.502945605925438,70.72091282329455
180606,Cs8 Na4 Y4 Br24,4.311,4.4,2.2489999999999997,142.5,4.8,1.872000000000001,2.434000000000001,37.10367005224953,3.700777110182446,70.98815981066265
180608,Cs8 Na4 Y4 Cl24,5.219,3.8,2.2489999999999997,142.5,4.8,2.016000000000001,2.434000000000001,31.376420293062345,3.4958394452125554,73.17879924797298
180626,Ba8 Nd4 Nb4 O24,2.992,3.5,2.5999999999999996,102.5,4.7,2.077000000000001,1.1709999999999996,16.05535751926775,2.754784148998401,70.86549251508794
180633,Cs8 Na4 Ce4 Cl24,5.112,3.9,2.2099999999999995,142.5,4.7,2.016000000000001,2.5080000000000013,33.50824401903347,3.5955267045278823,70.76889648957065
180643,Ba8 Na4 Re4 O24,2.043,3.3,2.5999999999999996,97.5,4.8,2.061000000000001,0.9479999999999997,14.181163621190345,2.6309462087181776,71.09420206448773
180647,Ba8 Gd4 Nb4 O24,3.024,3.5,2.5999999999999996,102.5,4.7,2.077000000000001,0.9712299999999997,15.477690634689434,2.732662821147315,71.02615985903061
180709,K4 Rb8 Sc4 F24,7.161,3.0,2.678,110.0,4.8,2.1580000000000017,2.434000000000001,17.48511568496655,2.810119485460561,72.4872051578161
180713,Ba6 La3 Ta3 O18,3.878,3.6,2.561,102.5,4.7,2.077000000000001,0.9479999999999998,16.138041023579827,2.711395139301753,72.4607300784457
180717,Ba8 Ho4 Nb4 O24,3.055,3.5,2.639,102.5,4.7,2.077000000000001,0.9837999999999998,15.13239109628169,2.718890872262361,71.89566091598938
180727,Ba8 Li4 Re4 O24,1.909,3.2,2.5999999999999996,95.0,4.8,2.061000000000001,0.9479999999999997,13.319829658141169,2.5949957438715665,71.87481079700889
180731,Ba8 Ho4 Sb4 O24,3.97,3.5,2.678,102.5,4.7,2.0970000000000004,1.0587999999999995,14.94609957803426,2.707050978267843,71.46796314346523
180736,Cs8 K4 Tb4 Cl24,5.244,4.0,2.1919999999999993,147.5,4.7,2.002000000000001,2.583000000000001,35.40468334176149,3.5964985625751367,71.18542704192558
180775,Ba4 Nd2 Bi2 O12,2.134,3.6,2.5999999999999996,102.5,4.7,2.077000000000001,1.1709999999999998,16.65858504228227,2.775358904341445,67.59556791516498
180812,Ba8 Dy4 Nb4 O24,3.073,3.5,2.639,102.5,4.7,2.077000000000001,1.0219999999999998,15.229973278410608,2.722713813799614,72.30348095041897
180818,Sr4 Ti4 O12,2.021,3.0,2.5999999999999996,95.0,4.8,2.126000000000001,0.874,11.962235624832614,2.5357523306748253,67.02519691717032
180826,Ba6 Pr3 Sb3 O18,4.328,3.5,2.6390000000000002,102.5,4.7,2.081000000000001,1.0969999999999998,15.94439166792725,2.7160028448094966,72.17781486964999
180835,La4 Al4 O12,3.675,3.0,2.678,90.0,4.6,2.092000000000001,1.1699999999999997,10.775198350205176,2.4510172859450163,66.2312640309658
180838,Rb8 Na4 Tm4 Cl24,5.287,3.7,2.2489999999999997,137.5,4.7,2.016000000000001,2.583000000000001,29.71397574823515,3.431281825064448,72.12761521490476
180845,La4 Al4 O12,3.958,3.0,2.678,90.0,4.6,2.092000000000001,1.1699999999999997,10.786294530535129,2.4444657874407327,70.40421867177672
180851,Ba8 Tm4 Nb4 O24,2.952,3.5,2.639,102.5,4.7,2.077000000000001,1.0969999999999995,14.924755671260197,2.710806175189322,72.48123354708036
180858,Ba8 U4 Cd4 O24,3.092,3.6,2.678,100.0,5.4,2.0970000000000004,0.8374978999999998,16.25571256175079,2.7949367968540093,72.44406772455264
180928,Ba8 Y4 Ta4 O24,3.534,3.5,2.5999999999999996,102.5,4.8,2.077000000000001,0.8739999999999999,15.18133428969305,2.716204899087436,71.71766692332173
180934,Cs8 K4 Sm4 Cl24,5.339,4.0,2.1709999999999994,147.5,4.7,2.002000000000001,2.4522000000000013,36.31123877767042,3.6363319394748688,72.69348427801918
180952,Ba6 Pr3 Nb3 O18,3.377,3.5,2.6,102.5,4.7,2.061000000000001,1.0219999999999998,16.03053026867624,2.713401734588151,72.02782570747695
180962,Ba8 U4 Zn4 O24,3.104,3.5,2.678,100.0,5.4,2.0970000000000004,0.8474978999999998,14.907321121531144,2.744154682926861,71.02898178845678
180980,Ba8 Lu4 Nb4 O24,3.13,3.5,2.5999999999999996,102.5,4.8,2.061000000000001,0.9479999999999997,14.736727059827896,2.7032833427265506,70.6909004388167
180997,Ba6 Sr3 Te3 O18,3.596,3.4,2.6390000000000002,102.5,4.8,2.097000000000001,1.0969999999999998,15.918511506137117,2.6858028921341335,72.52546561060988
181046,Ba6 Nd3 Sb3 O18,4.177,3.5,2.6390000000000002,102.5,4.7,2.097000000000001,1.2459999999999996,15.817715287209744,2.719324907914312,69.91833260426824
181316,K8 Na4 Al4 F24,7.944,2.6,2.756,97.5,4.8,2.1720000000000015,2.5080000000000013,12.450996896546538,2.5159206738173006,72.20809547134009
181414,Ba4 La2 Nb2 O12,3.197,3.5,2.5999999999999996,102.5,4.7,2.077000000000001,1.0219999999999998,16.220039475912486,2.719213510357574,67.58304759849025
181420,Rb8 Na4 Er4 F24,7.255,3.1,2.7169999999999996,107.5,4.7,2.1720000000000015,2.467200000000001,15.97284114301154,2.7983384316407416,71.40973180726671
181437,K8 Li4 Al4 H24,2.912,1.9,1.5920000000000005,80.0,1.2,2.016000000000001,0.7199999999999996,11.293717918074913,2.44519661473333,73.02374913963646
181450,Ba8 U4 Pb4 O24,2.174,3.7,2.678,102.5,4.6,2.077000000000001,0.9814978999999997,17.867948269129307,2.8584126407930066,71.25821653602478
181481,Cs8 K4 Cr4 F24,2.441,3.2,2.717,112.5,5.1,2.1750000000000016,2.5080000000000013,17.00350313611282,2.7569390555861384,72.37450647489639
181536,Cs8 K4 Mn4 F24,1.479,3.2,2.717,112.5,5.2,2.1750000000000016,2.3840000000000012,17.223902076809164,2.772945714437258,71.13778572947314
181546,Cs8 Na4 Fe4 F24,1.697,3.1,2.756,107.5,5.3,2.1890000000000014,2.434000000000001,15.477098605897037,2.7127178343424374,72.51119692128471
181565,Rb8 Na4 Ho4 F24,7.224,3.1,2.7169999999999996,107.5,4.7,2.1720000000000015,2.469800000000001,16.084483554547596,2.8091049721100636,71.74078536095772
181687,Cs8 K4 Y4 F24,7.297,3.3,2.678,117.5,4.8,2.1580000000000017,2.434000000000001,19.65696253319277,2.950981007796944,70.89168420419075
181846,Cs8 K4 Sc4 Cl24,4.348,3.8,2.2099999999999995,145.0,4.8,2.002000000000001,2.434000000000001,32.80998401577471,3.472238941520595,71.32874599356933
181957,Na1 Nb1 O3,1.748,2.8,2.678,90.0,4.8,2.0940000000000003,1.17,12.52968866182807,2.624725581060905,60.0
182071,Cs1 Sn1 Cl3,1.035,4.0,2.444,140.0,5.2,2.066,2.658,34.94461980319032,3.694570152053463,60.0
183002,Cs8 Na4 Tb4 Cl24,5.304,3.9,2.2309999999999994,142.5,4.7,2.016000000000001,2.583000000000001,31.541358840315468,3.5035809067463126,72.32692328345989
183240,Cs8 Na4 Ho4 Cl24,5.459,3.9,2.2489999999999997,142.5,4.7,2.016000000000001,2.469800000000001,31.205571040123136,3.484052980151275,71.32749669946726
1872529,Ce4 Sc4 S12,1.951,3.8,1.8980000000000001,125.0,4.6,1.948,1.4660000000000004,22.715493418663705,3.0786253268902395,64.85448627145887
1890056,Nd4 Ga4 O12,4.175,3.2,2.678,90.0,4.6,2.092000000000001,1.4679999999999995,11.391363337165725,2.4513121854699484,68.44889384435963
1890231,K1 Cd1 F3,3.202,3.0,2.834,95.0,6.8,2.262,2.22,16.199149595532283,2.859353714152869,60.0
1890713,Cs1 Ca1 F3,7.598,3.2,2.678,115.0,4.8,2.1879999999999997,2.3600000000000003,17.71234207448302,2.945749466825862,60.0
1890719,Ba1 Li1 F3,6.977,2.8,2.7560000000000002,95.0,4.8,2.184,2.3600000000000003,12.284036327539892,2.6074591191652,60.0
1891281,Cs1 Eu1 F3,6.935,3.6,2.7399999999999998,115.0,4.8,2.1879999999999997,2.508,18.963937866776256,3.013560989584625,60.0
1891287,Cs1 Sr1 F3,6.806,3.4,2.678,120.0,4.8,2.1879999999999997,2.3600000000000003,20.61530831055,3.0986112178415106,60.0
1891293,Cs1 Yb1 F3,7.726,3.6,2.7199999999999998,115.0,4.8,2.1879999999999997,2.3600000000000003,17.015702442731204,2.906612285368922,60.0
1891299,Cs1 Cd1 F3,3.5,3.4,2.834,105.0,6.8,2.262,2.22,17.457131661623848,2.9315329043311094,60.0
1891310,Cs1 Mg1 F3,7.429,3.0,2.7560000000000002,110.0,4.8,2.222,2.2800000000000002,14.010720607231303,2.724314874717778,60.0
1891316,Rb1 Mg1 F3,7.944,2.8,2.7560000000000002,105.0,4.8,2.222,2.2800000000000002,12.734716104805683,2.6389646130203652,60.0
1891328,Rb1 Cd1 F3,3.438,3.2,2.834,100.0,6.8,2.262,2.22,16.72513451895158,2.8899723250186353,60.0
1891334,Rb1 Yb1 F3,6.987,3.4,2.7199999999999998,110.0,4.8,2.1879999999999997,2.3600000000000003,16.248339561943997,2.8622450055676385,60.0
1891340,Rb1 Pb1 F3,2.841,3.4,2.834,105.0,5.2,2.222,2.508,21.1504166648514,3.1251925945923436,60.0
1891686,Ba8 Bi4 Sb4 O24,1.88,3.5,2.7169999999999996,100.0,5.0,2.1140000000000008,1.0969999999999995,15.83470978919037,2.7433634279439696,71.93342676127534
1891998,Cs8 Na4 Er4 Cl24,5.441,3.9,2.2489999999999997,142.5,4.7,2.016000000000001,2.467200000000001,31.085650785851367,3.4756164139786647,71.09650211181459
1892010,Cs8 Na4 Sm4 Cl24,5.307,3.9,2.2099999999999995,142.5,4.7,2.016000000000001,2.4522000000000013,32.262956979028225,3.5413931857410277,70.84310808310086
1892572,La6 Ga6 O18,3.869,3.2,2.6779999999999995,90.0,4.6,2.092000000000001,1.1699999999999995,11.831099003498313,2.501390413820738,70.64661175659572
1893139,Ti4 Cd4 O12,2.224,3.0,2.756,80.0,6.8,2.200000000000001,0.7340000000000001,10.841717300252384,2.4115975685157087,68.14190233351741
1895460,Li1 Eu1 H3,1.872,2.2,1.6540000000000004,75.0,1.2,2.06,0.72,9.5322445199596,2.396084899447299,60.0
1901916,Cs1 Ca1 H3,3.202,2.6,1.514,100.0,1.2,2.032,0.5719999999999998,18.87427559697297,3.008804071732393,60.0
1902038,Zr1 Pb1 O3,2.549,3.4,2.756,90.0,5.2,2.1260000000000003,1.17,14.519637514903703,2.756908815878115,60.0
1902190,Na2 Nb2 O6,1.879,2.8,2.678,90.0,4.8,2.0940000000000003,1.1700000000000002,12.099781462563989,2.7121426356817957,62.01954257157938
1902447,Ba8 Ta4 In4 O24,4.398,3.5,2.639,100.0,4.8,2.077000000000001,0.8739999999999999,14.392777481735425,2.680415347035049,72.33315222386807
1905565,Rb8 Na4 Fe4 F24,1.697,2.9,2.756,102.5,5.3,2.1890000000000014,2.434000000000001,14.4273625783752,2.661872083217344,71.42503000158673
1905760,K4 Rb8 Cr4 F24,2.44,3.0,2.717,107.5,5.1,2.1750000000000016,2.5080000000000013,16.335178168359377,2.7273614544900067,72.2445737490041
1909871,Ba8 Ca4 Mo4 O24,2.236,3.3,2.639,102.5,4.8,2.077000000000001,0.9479999999999997,14.71660495367792,2.6701934301333727,71.48696933538976
1910379,Ba1 Li1 H3,2.477,2.2,1.592,80.0,1.2,2.028,0.5719999999999998,12.442120943175102,2.618596704128201,60.0
1910738,Sr8 Ca4 Mo4 O24,2.244,3.1,2.639,102.5,4.8,2.109000000000001,0.9479999999999997,14.033450015190407,2.634687278086865,72.28540463610307
1910914,Ba8 U4 Ni4 O24,2.798,3.5,2.7169999999999996,97.5,5.2,2.077000000000001,1.0564978999999997,14.565890769666968,2.7226331874911565,72.71741249444322
1922849,Np1 Cr1 O3,1.692,3.4,2.756,90.0,5.2,2.1260000000000003,1.1219999999999999,11.683126720388131,2.564229190798163,60.0
1923246,Cs1 U1 O3,2.652,3.8,2.5999999999999996,115.0,4.2,2.032,1.0889957999999997,17.2165354854408,2.9180029822432028,60.0
1926981,Gd4 Ga4 O12,4.106,3.2,2.678,90.0,4.6,2.092000000000001,1.06846,11.221467256308046,2.43093694243166,65.62055473320522
1926983,Na4 I4 O12,3.658,2.8,2.9099999999999997,85.0,5.2,2.176000000000001,1.7659999999999993,14.31990026468913,2.629748370973801,65.4436464874335
1926997,Sr4 Pb4 O12,1.044,3.4,2.678,100.0,4.8,2.126000000000001,1.0219999999999998,14.746778920696025,2.6626637508357596,68.06048855928273
1927004,Tb4 Mn4 O12,0.517,3.2,2.7199999999999998,90.0,5.4,2.126000000000001,1.072,11.426032052308084,2.425220075023822,65.83266480495305
1927009,Ho4 V4 O12,1.346,3.2,2.756,90.0,5.0,2.126000000000001,1.0936,11.266337369552492,2.438073257968366,66.53546775541132
1927021,Gd4 Cr4 O12,2.417,3.2,2.678,90.0,5.2,2.126000000000001,1.06846,11.246099512743314,2.4325988098790354,66.27025184097423
1927034,Nd4 Cr4 O12,2.316,3.2,2.678,90.0,5.2,2.126000000000001,1.4679999999999995,11.65820372326745,2.4657104986904352,67.92614760696524
1927083,Dy4 Fe4 O12,1.181,3.2,2.756,90.0,5.6,2.126000000000001,1.0219999999999998,11.247225826016736,2.434163214288359,66.18039189287421
1927085,Ho4 Fe4 O12,1.213,3.2,2.756,90.0,5.6,2.126000000000001,0.9456000000000001,11.163953784017298,2.427607114802014,66.08383653359046
1927086,Sr4 Zr4 S12,1.22,3.8,1.8980000000000001,130.0,4.8,1.948,1.4660000000000004,23.850659452482255,3.123149668299111,63.82907868690184
1927129,Y4 Sc4 S12,2.076,3.6,1.9759999999999998,125.0,4.8,1.948,1.3180000000000003,21.342061885789242,3.0210213533048202,67.23163772113026
1927149,Gd4 Fe4 O12,1.061,3.2,2.678,90.0,5.6,2.126000000000001,0.9204600000000001,11.435694277254614,2.4464068959870824,65.64844466388082
1927150,Nd4 Fe4 O12,1.087,3.2,2.678,90.0,5.6,2.126000000000001,1.3199999999999998,11.894208376794463,2.4809253098549844,68.18992931128442
1927167,K4 Mn4 F12,1.553,2.8,2.834,95.0,5.8,2.222,2.2600000000000002,14.015108524131279,2.659674529793651,65.40039454771343
1927173,Na4 U4 O12,3.202,3.2,2.678,95.0,4.2,2.060000000000001,1.0889958,14.158806881705383,2.639576351803475,68.33453043576412
1927190,K4 Mn4 Cl12,1.352,3.4,2.3659999999999997,125.0,5.8,2.0660000000000007,2.2600000000000002,24.648153344439404,3.168194952984783,62.91759528678891
1927257,Te4 Pb4 O12,2.608,3.4,2.912,85.0,5.6,2.2000000000000006,1.4679999999999995,16.653016780239863,2.743975738792579,68.33640535968583
1927302,Gd4 Sc4 O12,4.837,3.2,2.5999999999999996,95.0,4.6,2.092000000000001,0.9204600000000001,12.382644975467493,2.515697431283484,67.71291978025558
1927305,Na4 Zn4 F12,4.137,2.6,2.912,85.0,6.8,2.29,2.24,11.280930889048701,2.4388848394138543,67.73915007115656
1927337,Ba4 Sr2 U2 O12,3.424,3.6,2.5999999999999996,107.5,4.4,2.060000000000001,0.9074979000000001,17.383604388545642,2.763361517834165,66.52802515476428
1927343,Ba4 Zr4 S12,1.216,4.0,1.8980000000000001,130.0,4.8,1.916,1.4660000000000004,25.415614078722168,3.2009376675946415,65.14553669361817
1927368,Cs4 Yb4 I12,4.03,5.4,2.0179999999999993,160.0,4.8,1.888,2.3600000000000003,46.54642121573575,3.91879015221419,63.99957485106042
1927373,Sr4 Sm2 Nb2 O12,3.506,3.3,2.5999999999999996,102.5,4.7,2.109000000000001,0.9662,14.491733127683625,2.6086802864096867,66.40152896187284
1927374,Sr4 Tm2 Nb2 O12,3.111,3.3,2.639,102.5,4.7,2.109000000000001,1.097,14.193495632294852,2.6419612782794757,63.245436450530946
1927411,Ba4 Pu4 O12,2.126,3.8,2.5999999999999996,105.0,4.4,2.060000000000001,0.7780000000000001,16.91712532970954,2.8119524795696464,66.84299941197192
1927412,Sr4 Ca2 U2 O12,3.279,3.3,2.5999999999999996,105.0,4.4,2.092000000000001,0.9074979000000001,15.177578341386956,2.6643912602963016,68.10014842783258
1927440,Na4 Ni4 F12,0.965,2.6,2.9899999999999998,80.0,6.4,2.25,2.6580000000000004,10.874715424088816,2.4093209289743194,67.73886455230263
1927451,Rb4 Yb4 Br12,4.778,4.6,2.252,140.0,4.8,1.888,2.3600000000000003,34.889496236524785,3.551814652560111,62.80333775990914
1927461,Li2 La4 Sb2 O12,4.4,3.1,2.639,92.5,4.6,2.113000000000001,1.2449999999999997,12.725842376117004,2.5240363778090784,67.93313569958633
1927495,Sr4 Nd2 Bi2 O12,2.106,3.4,2.5999999999999996,102.5,4.7,2.109000000000001,1.1709999999999998,15.490753958939033,2.6849015601848616,66.50969972810287
1927593,La4 Lu4 O12,4.554,3.6,2.522,100.0,4.6,2.060000000000001,1.0219999999999998,14.37781764190279,2.647396340991675,68.00132113799093
1927611,Cd4 Se4 O12,3.355,3.0,2.9879999999999995,80.0,7.2,2.240000000000001,1.18,13.506499696253675,2.597389697329266,65.7020275954926
1927657,Y4 Al4 O12,5.885,2.8,2.756,90.0,4.8,2.092000000000001,1.0219999999999998,10.191958506704855,2.357304876610165,67.94455431099144
1927689,Sc4 Cr4 O12,2.53,2.8,2.756,85.0,5.4,2.126000000000001,1.0219999999999998,10.075092288220763,2.350375232920431,67.33402189701125
1927691,Ca4 Fe2 Sb2 O12,2.051,2.9,2.7169999999999996,92.5,5.3,2.146000000000001,1.023,11.63720353230141,2.46202180691227,67.99142732343849
1927695,K2 Rb4 Sc2 F12,7.354,3.0,2.678,110.0,4.8,2.158,2.434,17.300930136313035,2.7395959241700245,66.32373096806562
1927720,Sr4 Bi4 O12,0.599,3.4,2.678,100.0,5.0,2.126000000000001,1.0219999999999998,15.460067723034172,2.6876308953926857,66.85599080249477
1927738,Sm4 Ti2 Mn2 O12,1.827,3.2,2.639,90.0,5.1,2.126000000000001,0.8604,12.111685144616146,2.473626014330166,65.82456498354456
1927762,Na4 Sn2 Te2 O12,1.672,2.8,2.756,87.5,4.8,2.1140000000000008,1.3939999999999997,11.472083656084823,2.440371185926373,66.92988831189182
1927782,Na4 Sb4 O12,1.647,2.8,2.756,90.0,4.8,2.1340000000000012,1.3199999999999998,11.373043202302394,2.451264274987291,68.01795115101409
1927785,Nd4 Sc4 O12,4.465,3.2,2.5999999999999996,95.0,4.6,2.092000000000001,1.3199999999999998,12.896014113174152,2.54786089988419,67.72638740666241
1927819,Sr4 Tm2 Ta2 O12,3.99,3.4,2.5999999999999996,102.5,4.7,2.109000000000001,1.023,13.810835011272113,2.584634489507779,65.98156560336426
1927826,Yb4 V4 O12,0.918,3.2,2.7199999999999998,90.0,5.0,2.126000000000001,1.0219999999999998,10.608878606093088,2.3865787555975366,66.71414592645712
1927827,Ho4 Sc4 O12,4.885,3.2,2.678,95.0,4.6,2.092000000000001,0.9456000000000001,12.106548508501747,2.496914540318678,67.79600642018964
1927831,Lu4 Ni4 O12,0.588,3.2,2.756,85.0,6.2,2.0940000000000007,1.172,10.081306540491358,2.33176435786792,66.3362003249343
1927841,Sr4 Mn2 Mo2 O12,0.835,3.1,2.7169999999999996,97.5,5.3,2.126000000000001,0.898,12.84338571576283,2.5231229797860575,67.52748124715337
1927843,Y4 Cr4 O12,2.439,3.0,2.756,90.0,5.4,2.126000000000001,1.0219999999999998,11.11337510817653,2.423081856281373,66.08643077050833
1927854,Cr4 Bi4 O12,1.563,3.2,2.8339999999999996,85.0,5.8,2.160000000000001,1.1699999999999997,11.832385729400498,2.4814524202830652,66.3241675983437
1927871,Ba4 Pr2 Nb2 O12,3.279,3.5,2.5999999999999996,102.5,4.7,2.061000000000001,1.0219999999999998,16.029031165027547,2.700075982532418,65.8375101717116
1927885,Dy4 Mn4 O12,0.528,3.2,2.756,90.0,5.4,2.126000000000001,0.922,11.324074429511528,2.418638182656783,66.07001517670714
1927903,Fe4 Bi4 O12,1.277,3.2,2.8339999999999996,85.0,6.2,2.160000000000001,1.0219999999999998,12.1249760538384,2.5047727485251867,68.11745757309677
1927918,Sr4 Ho2 Sb2 O12,4.097,3.3,2.678,102.5,4.7,2.129000000000001,1.0588,13.986944955788214,2.594244064285699,65.96032295342577
1927922,Sr4 In2 Sb2 O12,2.24,3.2,2.7169999999999996,100.0,4.8,2.129000000000001,1.023,13.43857816735338,2.5691966413109957,66.39320216758276
1927932,Eu4 Zr4 O12,3.914,3.4,2.662,95.0,4.8,2.092000000000001,1.1699999999999997,13.310258367084188,2.57686209139313,68.04865592987171
1927935,Sm4 Mn2 Ni2 O12,1.956,3.2,2.7169999999999996,87.5,5.7,2.126000000000001,1.0093999999999999,11.180737059258053,2.415105225251479,67.00049980894829
1927939,Y4 V4 O12,1.465,3.0,2.756,90.0,5.2,2.126000000000001,1.0219999999999998,11.414467017898888,2.440721388983983,66.66821446286961
1927940,Sr4 Y2 Sb2 O12,4.271,3.2,2.678,102.5,4.8,2.129000000000001,1.023,14.064280095250794,2.5939005718846198,66.48432994336665
1927941,Ce4 V4 O12,1.414,3.2,2.678,90.0,5.0,2.126000000000001,1.1699999999999997,12.260537645270448,2.506058946087352,67.63356170569224
1927961,Ga4 Bi4 O12,2.146,3.2,2.8339999999999996,85.0,5.2,2.126000000000001,1.1699999999999997,13.79918765969308,2.6142516950956725,66.50187016616144
1927966,Ba4 La2 Ta2 O12,3.873,3.6,2.561,102.5,4.7,2.077000000000001,0.9480000000000001,16.10382724110077,2.702667133740369,65.7404534714722
1927968,Na2 La4 Ta2 O12,4.124,3.3,2.561,95.0,4.6,2.093000000000001,1.0959999999999999,13.70747357185112,2.557036176441046,66.38302700398987
1927969,In4 Bi4 O12,2.612,3.4,2.8339999999999996,90.0,5.2,2.126000000000001,1.0219999999999998,13.821692011913342,2.6283182432745704,62.67286092968456
1927973,Nd4 Rh4 O12,0.733,3.4,2.832,90.0,5.8,2.126000000000001,1.6179999999999997,12.176294906183479,2.496931541773507,66.39627206639312
1927976,Sr4 Mn2 W2 O12,1.584,3.2,2.678,95.0,5.3,2.126000000000001,0.898,12.9298338317,2.528902207639434,65.78267857677588
1927983,Mn2 Ni2 Bi4 O12,0.65,3.2,2.8729999999999998,82.5,6.3,2.160000000000001,1.121,11.572958245831556,2.442844974526806,67.0266210376005
1927984,Sr4 Fe2 W2 O12,1.236,3.2,2.678,95.0,5.4,2.126000000000001,0.9480000000000001,12.619773426392308,2.521666260637811,66.02303501155333
1927988,Sr4 Lu2 Bi2 O12,2.393,3.4,2.5999999999999996,102.5,4.8,2.093000000000001,0.9480000000000001,14.408756937115982,2.6458679117822053,68.06885131608189
1927989,Tm4 Mn4 O12,0.552,3.2,2.756,90.0,5.4,2.126000000000001,1.072,11.053510216065693,2.4027765878662812,66.68311855452573
1927995,Ti2 Zn2 Bi4 O12,1.827,3.2,2.795,85.0,6.2,2.1800000000000006,0.962,13.422627420682096,2.5617716859902506,64.35402895694142
